Song Name,Song ID,Genres,Main Genres
The Only,7JIuqL4ZqkpfGKQhYlrirs,"['candy pop', 'modern rock', 'pixie', 'pop', 'pop emo', 'pop punk', 'rock']","['Pop Music', 'Rock Music']"
Sic Transit Gloria ... Glory Fades,42A4dSYBf0g9OHreccqU5o,"['emo', 'pop punk', 'post-hardcore', 'screamo']",['Pop Music']
This Is The New S**t,3C84jaEdYxiq8LC4jwYqj6,"['alternative metal', 'hard rock', 'industrial', 'industrial metal', 'industrial rock', 'nu metal', 'post-grunge', 'rock']",['Rock Music']
Te Invito,5UdT2XVZPgZDMi7vxQBgRN,"['bachata', 'bachata dominicana', 'latin hip hop', 'latin pop', 'tropical', 'urbano latino']","['Hip hop Music', 'Pop Music']"
Taylor,1BxfuPKGuaTgP7aM0Bbdwr,['pop'],['Pop Music']
Voice of Truth,4G29gmjS7Z2nEFeM7FA6wx,"['ccm', 'christian alternative rock', 'christian music']",['Rock Music']
Get Up Offa That Thing,5XeSAezNDk9tuw3viiCbZ3,"['funk', 'soul']",[]
The Jump Off,6UZS3KgNc0NF13bbtQTzD6,"['dance pop', 'east coast hip hop', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap queen', 'urban contemporary']","['Hip hop Music', 'Pop Music']"
Prototype,1QJb6LWvPXZpTMiqqODqkH,"['atl hip hop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'rap', 'southern hip hop']",['Hip hop Music']
All Night Long (All Night) - Single Version,2Wb9ejnmy27DUTUe9YF5Ew,"['disco', 'soft rock']",['Rock Music']
Holidae In,0FmCLEHfINGqwlyzvklNqy,"['crunk', 'dirty south rap', 'hip pop', 'pop rap', 'r&b', 'southern hip hop']","['Hip hop Music', 'Pop Music']"
Figure.09,3yE7LC2ZyNWsLRSXHb0J06,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",['Rock Music']
The Hardest Button to Button,3RdQfyk7BBxxIx0zSnCBIw,"['alternative rock', 'blues rock', 'detroit rock', 'garage rock', 'modern blues rock', 'permanent wave', 'punk blues', 'rock']","['Blues Music', 'Rock Music']"
Never Scared (feat. Killer Mike & T.I.) - Club Mix,4kmIO0yPq92dXtKCL28RfC,"['atl hip hop', 'crunk', 'dirty south rap', 'old school atlanta hip hop']",['Hip hop Music']
El Gigante De Hierro,4HswuCNDyzUiRFfb8DH5Ub,"['cumbia sonidera', 'grupera', 'musica poblana']",[]
Stupid Girl,40u9RFyKQfXwpPjFzK1bGO,"['alternative metal', 'industrial metal', 'nu metal', 'post-grunge']",[]
Plush,0CkspLl535ZxdwCRs8AdZ4,"['alternative metal', 'alternative rock', 'classic rock', 'grunge', 'hard rock', 'nu metal', 'post-grunge', 'rock']",['Rock Music']
Hit That,3lfmqF0ULXRHlWxBeaHo3t,"['alternative metal', 'permanent wave', 'post-grunge', 'punk', 'rock', 'skate punk', 'socal pop punk']","['Pop Music', 'Rock Music']"
Antes,0TIKTcvtKI26PNRvjyeHjP,"['latin pop', 'puerto rican pop']",['Pop Music']
Wanksta,6rpNe6gSkmiYW6BfSFATi5,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']","['Hip hop Music', 'Pop Music']"
Calling All Angels,0E29BKKGCJHcb7b9oIWgGB,"['dance pop', 'neo mellow', 'pop', 'pop rock']","['Pop Music', 'Rock Music']"
Love Calls,3HoyAX58MUIBFCNmhMliHy,"['contemporary r&b', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",[]
"December, 1963 (Oh What a Night!)",1hQFF33xi8ruavZNyovtUN,"['adult standards', 'bubblegum pop', 'doo-wop', 'lounge', 'northern soul', 'rock-and-roll', 'rockabilly']","['Pop Music', 'Rock Music']"
Lady Brown (feat. Cise Starr from CYNE),0JL9TZip7mL7iwC5EOkALS,"['ambeat', 'chillhop', 'downtempo', 'instrumental hip hop', 'japanese chillhop', 'japanese old school hip hop', 'jazz rap']","['Hip hop Music', 'Jazz Music']"
La Cumbia De La Cerveza,2J0QDG9aKp41dl3nT9d9IQ,"['cumbia sonidera', 'grupera', 'musica poblana']",[]
Sh-Boom,2drXvACELcvwryaFRiRPdA,[],[]
Common Man,7qYQBg8ljLvLfWPOajfo6u,"['classic country pop', 'country']","['Pop Music', 'Country Music']"
Times Like These,67vYdAAM3oGsEImCRfbtsF,"['alternative metal', 'alternative rock', 'modern rock', 'permanent wave', 'post-grunge', 'rock']",['Rock Music']
Traffic In The Sky,1yZFWn5IOy4spqLgJmMLmU,['neo mellow'],[]
Hit the Floor,5VYbLzAplnqPaGNpcf8qhZ,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",['Rock Music']
"Defying Gravity - From ""Wicked"" Original Broadway Cast Recording/2003",1bpnYrDCforv9ctJMzJRV8,"['broadway', 'show tunes']",[]
"Never Leave You (Uh Oooh, Uh Oooh)",1AjQE5MtP5jHQMyDepbvLI,['hip pop'],['Pop Music']
True To Myself,5N0lcnJTtKj4wNDvurHige,"['reggae', 'roots reggae']",['Reggae Music']
"On My Way - From ""Brother Bear""/Soundtrack Version",7wjiMdiSgsL9Vkrwb10Num,"['rock drums', 'soft rock']",['Rock Music']
You Raise Me Up,4TbNLKRLKlxZDlS0pu7Lsy,['operatic pop'],['Pop Music']
Anti-Matter,4kVxStqN7DeoZje5aidAn3,['alternative hip hop'],['Hip hop Music']
Like A Pimp,0DW5anNzTO7h0OlKqFsVQ6,"['conscious hip hop', 'crunk', 'dirty south rap', 'mississippi hip hop', 'southern hip hop']",['Hip hop Music']
Somewhere I Belong,3agtg0x11wPvLIWkYR39nZ,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",['Rock Music']
Title and Registration,0COWVvFfJ7sPNI8CIS6TU7,"['alternative rock', 'chamber pop', 'indie rock', 'indietronica', 'modern rock', 'seattle indie', 'washington indie']","['Pop Music', 'Rock Music']"
"Ven, Te Necesito",45eHVUfCCQgcxSZ0EO1bZq,['latin christian'],[]
This Will Be (An Everlasting Love) - 2003 Remaster,241RmK77gecJ1y7jOoQ5lu,"['adult standards', 'disco', 'quiet storm', 'soul', 'vocal jazz']",['Jazz Music']
Dead on Arrival,7naGWci9bflvfdzxphFjAw,"['emo', 'modern rock', 'pop', 'pop punk', 'rock']","['Pop Music', 'Rock Music']"
Bomb Intro / Pass That Dutch,1MaI6NwdrqnE3mRzOYTpoo,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop rap', 'r&b', 'rap', 'urban contemporary', 'virginia hip hop']","['Hip hop Music', 'Pop Music']"
No Hay Manera,5dFaYG4WClIHhbHSe0m3FO,"['chicano rap', 'latin hip hop', 'mexican hip hop']",['Hip hop Music']
Shake That Monkey (feat. Lil' Jon & The EastSide Boyz),3XabgBQYC7H80agKcAq83Y,"['cali rap', 'gangster rap', 'golden age hip hop', 'hyphy', 'oakland hip hop', 'west coast rap']",['Hip hop Music']
Hermanita,6ExIo2QuQcqkJKYRIfNtNE,"['bachata', 'bachata dominicana', 'latin hip hop', 'latin pop', 'tropical', 'urbano latino']","['Hip hop Music', 'Pop Music']"
Fall Back Down,3pdHJCTk85ls2SGGXIJ7XH,"['punk', 'ska', 'skate punk']",[]
Hotel California - 2013 Remaster,40riOy7x9W7GXjyGp4pjAv,"['album rock', 'classic rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",['Rock Music']
Killin' Time,1jGLlz5SDLRxnq4Tv6ydAQ,"['contemporary country', 'country', 'country road']",['Country Music']
Like The Rain,25IXknfqkMuACBD5jeRv60,"['contemporary country', 'country', 'country road']",['Country Music']
Faint,4Yf5bqU3NK4kNOypcrLYwU,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",['Rock Music']
Fantasy (feat. O.D.B.),2itAOPLerxnnc8KXHMqPWu,"['dance pop', 'pop', 'urban contemporary']",['Pop Music']
Métele Sazón,5RqdUkvsV4BOXpFd5zbXFt,"['reggaeton', 'urbano latino']",['Reggae Music']
Always,2enPRFda84VE2wtI8c86Uf,"['experimental pop', 'indie surf']",['Pop Music']
Clean Up,1D33HYMtMhZ9KvBdgOHZEU,"['cartoon', ""children's music""]",[]
Vaudeville Villain,6rkV9hz91Rr5iHnMRPZdEQ,"['abstract hip hop', 'alternative hip hop']",['Hip hop Music']
Dalo Por Hecho,1IqVAU5yMBuOLZ3larlRkk,"['banda', 'grupera', 'musica mexicana', 'norteno']",[]
Frijolero,5YyetAy34sgROhslaW3BZc,"['latin alternative', 'latin hip hop', 'latin rock', 'mexican hip hop', 'mexican rock', 'rock en espanol']","['Hip hop Music', 'Rock Music']"
Collide - Acoustic Version,5rwq6R0Uq0BngM3rdmCeNg,"['acoustic pop', 'neo mellow', 'pop rock']","['Pop Music', 'Rock Music']"
Aunque no te pueda ver,2425UlXvkIkAEJAtAd8ROm,"['latin arena pop', 'latin pop', 'spanish pop', 'spanish pop rock']","['Pop Music', 'Rock Music']"
Always,2enPRFda84VE2wtI8c86Uf,"['experimental pop', 'indie surf']",['Pop Music']
Transatlanticism,4LF1dMlOHe8VfmMut7YiIs,"['alternative rock', 'chamber pop', 'indie rock', 'indietronica', 'modern rock', 'seattle indie', 'washington indie']","['Pop Music', 'Rock Music']"
Linda Mujer,66KtKAAccVB258Aa7USGC8,"['chicano rap', 'g funk', 'san diego rap']",[]
"13 Pieces, Op. 76: No. 2 Etude",4StypY6VnE9BqgqQ0ni1tg,"['classical', 'finnish classical', 'impressionism', 'post-romantic era']",['Classical Music']
Eat You Alive,0EtzpDX05udzfLcGntGbGU,"['alternative metal', 'funk metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",['Rock Music']
Si Estuvieras Aquí,5LaOePNL1J2kjhmj98xKif,"['bachata dominicana', 'merengue']",[]
24's (Vocals Only),33j4CLU9UyRjO63ry5J61Q,"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","['Hip hop Music', 'Pop Music']"
All That We Perceive,2knKUI1k57Q8Ox12Cxj8Pc,"['downtempo', 'electronica', 'livetronica', 'trip hop']",['Electronic Music']
Satisfaction - Isak Original Extended,1n7omixiROWs5q6xpWiQuL,"['edm', 'electro house', 'pop dance']",['Pop Music']
Adiós Amor,63bmZnBN1CiJ9sA4qTEe8y,"['mariachi', 'musica mexicana', 'ranchera']",[]
晴天,0F02KChKwbcQ3tk4q1YxLH,"['c-pop', 'mandopop', 'taiwan pop', 'zhongguo feng']",['Pop Music']
Obsesion (No Es Amor) (feat. Baby Bash),4UC4H4vX3bJtcgtKR0ZCFJ,"['hip pop', 'pop rap', 'southern hip hop', 'urban contemporary']","['Hip hop Music', 'Pop Music']"
Everytime,5YJtMNWKe55yr49cyJgxva,"['eurodance', 'europop', 'german techno', 'melbourne bounce international']",['Pop Music']
Te necesito,0svWUjefj6RBlIQxA3VCvx,"['bolero', 'latin pop']",['Pop Music']
St. Anger,3fOc9x06lKJBhz435mInlH,"['hard rock', 'metal', 'old school thrash', 'rock', 'thrash metal']",['Rock Music']
Tourniquet,3EvZ03hGAFwGZ2Ebcu86YH,"['classic oklahoma country', 'modern country pop']","['Pop Music', 'Country Music']"
Breathe,2ctvdKmETyOzPb2GiJJT53,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",['Rock Music']
A Lack of Color,7eODmTZh5wkd032bW1xK4l,"['alternative rock', 'chamber pop', 'indie rock', 'indietronica', 'modern rock', 'seattle indie', 'washington indie']","['Pop Music', 'Rock Music']"
Wasting Time,6N9U1wkWniSXD4TKD4ln0h,"['r&b', 'rap']",[]
So Yesterday,0J1Wfjo9H3R62yaCuuNDZX,"['dance pop', 'pop', 'post-teen pop']",['Pop Music']
Home,4iz9lGMjU1lXS51oPmUmTe,"['chicago rap', 'hip hop', 'rap']",['Hip hop Music']
Cowboys Like Us,1J02p0AlYptTfos2M3hLW6,"['contemporary country', 'country', 'country road']",['Country Music']
Under Control,4J7CKHCF3mdL4diUsmW8lq,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",['Pop Music']
The Science of Selling Yourself Short,1iD0a0plhO55cWEJa5UGcZ,"['modern ska punk', 'pop punk', 'punk', 'ska', 'ska punk', 'skate punk']",['Pop Music']
Corazón Solitario,7f7ChKewJr4Mjm8rDl53iP,"['cumbia sonidera', 'grupera', 'tropical']",[]
Nothing Better,5TS9LZZ3nf3W0EPZKZiYFX,"['chamber pop', 'indie rock', 'indietronica', 'seattle indie']","['Pop Music', 'Rock Music']"
Suffocate,6wUK8WB3cbNUAAGjNmKy3M,"['brostep', 'speed house']",[]
Molly's Chambers,0nCAVzknkzRXRgB6LhRv04,"['modern rock', 'rock']",['Rock Music']
Heartbeats,5YqpHuXpFjDVZ7tY1ClFll,"['chamber pop', 'gothenburg indie', 'indie folk', 'stomp and holler', 'swedish indie folk', 'swedish indie pop', 'swedish singer-songwriter']","['Folk Music', 'Pop Music']"
Dipset Anthem,3rvM0obwHthpskrZKQxYLa,"['hardcore hip hop', 'harlem hip hop', 'southern hip hop']",['Hip hop Music']
Y'all Want a Single,2WSWm0zlL3CJRACHS5KXbB,"['alternative metal', 'funk metal', 'hard rock', 'nu metal', 'post-grunge', 'rap metal', 'rock']",['Rock Music']
2 + 2 = 5,4xkcGfpM9RwB4IiQ7yx2dB,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",['Rock Music']
Rubber Band Man,6D4HaQHb9fWjDn60o98rTO,"['hip hop', 'pop rap', 'rap', 'trap']","['Hip hop Music', 'Pop Music']"
"There, There",5h4y42RUKwYKYWgutNwvKP,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",['Rock Music']
Mundian To Bach Ke,2LxAeJ9KUj1GRS9oeHgQ3i,"['bhangra', 'classic bhangra', 'desi hip hop']",['Hip hop Music']
Tengo Miedo,7vFpaAMjGGFTP0BhYrtE9c,"['grupera', 'mexican rock-and-roll', 'pop romantico', 'ranchera']","['Pop Music', 'Rock Music']"
Ave Cautiva,5uexdMpm1BUShEKQEte4Gx,"['banda', 'musica chihuahuense', 'musica mexicana', 'norteno']",[]
Rodeo Clowns,422qOiUJZCd7SaEyoPAEnQ,['neo mellow'],[]
Walked Outta Heaven,06ZDLodo1UDVavc3MXREZ3,"['atl hip hop', 'contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']","['Hip hop Music', 'Pop Music']"
Anthem of Our Dying Day,4sPJgy0CksvmXp9jC0W4gv,"['neon pop punk', 'pop punk', 'screamo']",['Pop Music']
Down,6cmm1LMvZdB5zsCwX5BjqE,"['dance pop', 'pop', 'pop rap', 'post-teen pop']",['Pop Music']
"Ultimate - From ""Freaky Friday""/Soundtrack Version",69Zl2MdeQE8twZdiMXJXxZ,"['dance pop', 'post-teen pop']",['Pop Music']
So Says I,6WBNQSfB047hAZ7tusGhqB,"['albuquerque indie', 'alternative rock', 'canadian indie', 'chamber pop', 'indie pop', 'indie rock', 'modern rock', 'portland indie', 'seattle indie', 'shimmer pop', 'stomp and holler']","['Pop Music', 'Rock Music']"
Hey Sexy Lady [feat. Brian & Tony Gold],7i5dJM7fhHppWwJoAX4bZ3,"['pop rap', 'reggae fusion']","['Reggae Music', 'Pop Music']"
A Moment Like This,4kvdX9zzsix7jYHsRVkVUH,"['dance pop', 'pop', 'talent show']",['Pop Music']
"5 Pieces, Op. 75, ""The Trees"": No. 3 Aspen",6MoY9dj27qBHzCCmcvYTIJ,"['classical', 'finnish classical', 'impressionism', 'post-romantic era']",['Classical Music']
Hay Algo en Ti,15PxHZffHMndHQjmzYuGUv,"['reggaeton', 'urbano latino']",['Reggae Music']
Saturday,2RiBogNRfulkNf7fVbPOrJ,"['folk-pop', 'modern rock']","['Folk Music', 'Pop Music', 'Rock Music']"
Running Up That Hill,1PtQJZVZIdWIYdARpZRDFO,"['art pop', 'art rock', 'baroque pop', 'new wave pop', 'permanent wave', 'piano rock', 'singer-songwriter']","['Pop Music', 'Rock Music']"
The Future Freaks Me Out,7N2DblLu8DuZ0seGYSg73v,"['emo', 'neon pop punk', 'pop punk']",['Pop Music']
Such Great Heights,4G21jWo0Cm6lOIUNnZ2mUI,"['chamber pop', 'indie rock', 'indietronica', 'seattle indie']","['Pop Music', 'Rock Music']"
Saliva,1pXvZZ7Ubwt4rpDt3JEHdY,"['abstract hip hop', 'alternative hip hop']",['Hip hop Music']
Down,6cmm1LMvZdB5zsCwX5BjqE,"['dance pop', 'pop', 'pop rap', 'post-teen pop']",['Pop Music']
P.I.M.P. - Snoop Dogg Remix,7D8gRgQ161fqXNOkcanJfa,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']","['Hip hop Music', 'Pop Music']"
Act A Fool,28mv40MzspRZn0PBcO2itT,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']","['Hip hop Music', 'Pop Music']"
"Circle of Life - From ""The Lion King"" Soundtrack",0HU5JnVaKNTWf6GykV9Zn8,['movie tunes'],[]
With You,34SQ0QfLSR316d8KL2zkuZ,"['classic texas country', 'contemporary country']",['Country Music']
Chariot,4dygMGhvfENVhwRXmAscbl,"['neo mellow', 'pop rock']","['Pop Music', 'Rock Music']"
Hasta la Miel Amarga,3D3W7rDsuJIAtjInwh6Moc,"['banda', 'musica mexicana']",[]
Simple And Clean,2G8tfTExxzpRKssKzKwDYV,"['anime', 'classic j-pop', 'j-pop', 'japanese singer-songwriter']",['Pop Music']
Love,26QLJMK8G0M06sk7h7Fkse,['pop'],['Pop Music']
Shit Hits The Fan,1r3cH3Y1QGe8VseL8GEvn2,"['detroit hip hop', 'gangster rap']",['Hip hop Music']
Enemy,3CIyK1V4JEJkg02E4EJnDl,"['modern rock', 'pop', 'rock']","['Pop Music', 'Rock Music']"
Chicago Is So Two Years Ago,3P8zrkBArAfdjFJxPtZRUO,"['emo', 'modern rock', 'pop', 'pop punk', 'rock']","['Pop Music', 'Rock Music']"
Mercy,0AS63m1wHv9n4VVRizK6Hc,"['canadian pop', 'pop', 'viral pop']",['Pop Music']
Golden,5odlY52u43F5BjByhxg7wg,"['modern indie pop', 'pov: indie', 'singer-songwriter pop']",['Pop Music']
Just A Girl,5lWRaa0fBxDE5yU91npPq7,"['dance pop', 'dance rock', 'permanent wave', 'pop rock', 'rock']","['Pop Music', 'Rock Music']"
Bloody Cape,66ace8nbTVjgHTed107cDn,"['alternative metal', 'nu metal', 'rap metal', 'rock', 'sacramento indie']",['Rock Music']
Breathe (feat. Sean Paul) - Rap Version,0q3lwFiwQYQynThTulLKGN,"['hip pop', 'urban contemporary']",['Pop Music']
Lucifer,05VHidqx1tV6V7MsCdAIby,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']","['Hip hop Music', 'Pop Music']"
Es Mi Gusto,7vx8NbpVY2rD14jrrXw20t,"['chicano rap', 'latin hip hop', 'mexican hip hop']",['Hip hop Music']
Seven Years,0C71NJD4BhvPopTwI7a8KV,"['neon pop punk', 'pop punk', 'post-hardcore', 'screamo']",['Pop Music']
He Reigns,29CXyxlvSPr0DXDQmoxz8d,"['ccm', 'christian alternative rock', 'christian music']",['Rock Music']
Take It Easy - 2013 Remaster,4yugZvBYaoREkJKtbG08Qr,"['album rock', 'classic rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",['Rock Music']
I Only Have Eyes for You,3YdKJzcoMZMacISlpY4QoP,"['doo-wop', 'rhythm and blues']",['Blues Music']
Fallen,1jDMi92a9zNQuPD3uPMkla,"['indie game soundtrack', 'otacore', 'pixel']",[]
Just Like You,0CA3RxBx2xSQXPfpmUBK1v,"['alternative metal', 'canadian metal', 'canadian rock', 'nu metal', 'post-grunge', 'rock']",['Rock Music']
Hexagram,2xgvuJvwjnaJHFHb66E3nq,"['alternative metal', 'nu metal', 'rap metal', 'rock', 'sacramento indie']",['Rock Music']
El Ultimo Contrabando,06hDJt1VHCJbIAjEsOxziU,"['corrido', 'musica mexicana', 'norteno']",[]
"Fantasia in D Minor, K. 397",7IHEJdJhju1F2rhIiwgawx,"['classical', 'classical era']",['Classical Music']
Under the Bridge,3d9DChrdc6BOeFsbrZ3Is0,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",['Rock Music']
Pump It Up,4tcPIwy0UvLYjhXLrMyx89,"['deep groove house', 'scottish rock']",['Rock Music']
Nobody's Listening,6O8Fqxnk5OlOivJHklfkPZ,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",['Rock Music']
The Blower's Daughter,4B2lJinAkeNLSJjcq3dg8Q,"['irish rock', 'irish singer-songwriter', 'neo mellow', 'singer-songwriter']",['Rock Music']
Far From Any Road,3LDkLpuxQlEuEiZmkxpr8S,"['albuquerque indie', 'gothic americana']",[]
Sweet Honey,3oHNAil3RvYNz58fogLJvp,"['reggae fusion', 'reggae rock']","['Reggae Music', 'Rock Music']"
Pero Tú No Estás,4J6Pi4WQR0XWASiuiFtQTl,"['banda', 'grupera', 'gruperas inmortales', 'grupero romantico', 'musica mexicana', 'norteno']",[]
Chapter Four,4ORgqa0GOafXbApy6S8FpJ,"['alternative metal', 'nu metal']",[]
"Can You Feel the Love Tonight - End Title/ From ""The Lion King""/Soundtrack Version",6TL9gJE5JibG8QR6n26eCS,"['glam rock', 'mellow gold', 'piano rock', 'rock']",['Rock Music']
Trouble,7cRggVoZ18mmvIN2EcSQ3J,['modern country pop'],"['Pop Music', 'Country Music']"
Your Hand In Mine,4sYn64V9gqP6bpkOGw5B9k,"['american post-rock', 'cinematic post-rock', 'instrumental post-rock', 'melancholia', 'post-rock']",['Rock Music']
Phenomenon,3b6uenXXbpCRxXyzFzWi3J,"['alternative metal', 'canadian ccm', 'canadian metal', 'canadian rock', 'christian alternative rock', 'christian rock', 'rap metal']",['Rock Music']
Whiskey Girl,2CaxgnHBHuiOYIGIyvMbCl,"['classic oklahoma country', 'contemporary country', 'country', 'country road']",['Country Music']
Obvious,0q85C1JiECyYIQthz1posA,['pop'],['Pop Music']
In Da Club,4RY96Asd9IefaL3X4LOLZ8,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']","['Hip hop Music', 'Pop Music']"
Runnin' (Dying To Live),1ZlVEstPFrKs3alKIejN6I,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",['Hip hop Music']
Deathblow,09QuitJuAP87RoBSpiCXPs,"['alternative metal', 'nu metal', 'rap metal', 'rock', 'sacramento indie']",['Rock Music']
Because Of Who You Are,25rVj3vBLwE6Fo8C8NFSwb,['gospel'],[]
Déjenme Si Estoy Llorando,0YvKdz58OcwgYdS67NJkkU,"['chilean rock', 'mexican rock-and-roll', 'nueva ola chilena', 'ranchera']",['Rock Music']
Que Te Ruegue Quien Te Quiera,4AooK5Hh8OZkZ1XjvVGuTY,"['banda', 'banda sinaloense', 'musica mexicana', 'norteno']",[]
My Immortal - Band Version,3PYdxIDuBIuJSDGwfptFx4,['alternative metal'],[]
Haunted,4tMzIAFTFdqGBQLdfbPces,['pop'],['Pop Music']
Runnin' (Dying To Live),1ZlVEstPFrKs3alKIejN6I,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",['Hip hop Music']
Shut Up,3hxIUxnT27p5WcmjGUXNwx,['modern indie pop'],['Pop Music']
Kiss The Rain,7vd1j4IDTU0koES9M8dvBQ,"['korean instrumental', 'neo-classical', 'new age piano']",['Classical Music']
Straight Out Of Line,0bKZa2zldftYPRrSRscmG2,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",[]
Burning Bright,2v2tACRdYHWFMuUIvSI4fL,"['alternative metal', 'nu metal', 'post-grunge']",[]
Clarity,60wwxj6Dd9NJlirf84wr2c,"['complextro', 'edm', 'german techno', 'pop', 'pop dance']",['Pop Music']
Interstate Love Song,6qLEOZvf5gI7kWE63JE7p3,"['alternative metal', 'alternative rock', 'classic rock', 'grunge', 'hard rock', 'nu metal', 'post-grunge', 'rock']",['Rock Music']
4Ever (feat. Fabolous),6ubNZ5edKBKH3MQKatUY3S,"['contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']",['Pop Music']
Gone for Good,6Q0ah7m011fAcNTFJBjQGI,"['albuquerque indie', 'alternative rock', 'canadian indie', 'chamber pop', 'indie pop', 'indie rock', 'modern rock', 'portland indie', 'seattle indie', 'shimmer pop', 'stomp and holler']","['Pop Music', 'Rock Music']"
Gimme The Mic,2KuGuEVhHoQ0F1PVupQovc,"['alternative metal', 'funk metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",['Rock Music']
My Love Is Like...Wo,3Gamc2D6VSlXpUcmhPUFYt,"['contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']",['Pop Music']
Mi Peor Enemigo,1NFx98oMb54Tx4Ax6LcYoo,"['banda', 'grupera', 'musica mexicana', 'norteno']",[]
I Can't Win,7eX5SypK35V8Y9d9pS6rWy,"['alternative rock', 'garage rock', 'modern rock', 'permanent wave', 'rock']",['Rock Music']
We're Blessed,0ZD5LFsk2PMHicGH8MWRN8,['gospel'],[]
遇見,3xJK8ywApYVEYIDhymYMC6,"['mandopop', 'singaporean mandopop', 'singaporean pop', 'singaporean singer-songwriter']",['Pop Music']
Fortune Faded,37sSud1ZrTpwXPGJP0dbXI,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",['Rock Music']
Mátalas,1TojBnaen0BzIoZfVccGng,"['latin arena pop', 'latin pop', 'mariachi', 'mexican pop', 'musica mexicana', 'ranchera']",['Pop Music']
Tried And True,4VtbQx2koGlw8Ple6O2IZH,['alternative rock'],['Rock Music']
Kissing the Lipless,1iIoUbR480BnaIXi2MPNz1,"['albuquerque indie', 'alternative rock', 'canadian indie', 'chamber pop', 'indie pop', 'indie rock', 'modern rock', 'portland indie', 'seattle indie', 'shimmer pop', 'stomp and holler']","['Pop Music', 'Rock Music']"
Hey Mama,5b2bu6yyATC1zMXDGScJ2d,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",['Pop Music']
Eso Duele,1iC61Hz52gDokQ8e4UBkwM,"['banda', 'musica mexicana', 'norteno', 'tejano']",[]
mOBSCENE,4Ppy0KysTPcXyzyP5JiJDx,"['alternative metal', 'hard rock', 'industrial', 'industrial metal', 'industrial rock', 'nu metal', 'post-grunge', 'rock']",['Rock Music']
The Noose,6lvNLD1XRU5paMwWH0RGRI,"['alternative metal', 'alternative rock', 'nu metal', 'rock', 'supergroup']",['Rock Music']
What We Do,5kDkWHFx0AEvJ1Pfm2i0ac,"['battle rap', 'hardcore hip hop', 'philly rap']",['Hip hop Music']
Blood Red Summer,6SVMJlw8NLnfuPw0PSlrQR,['modern alternative rock'],['Rock Music']
Stomp! - Single Version,3EG65y2LtxWjfydabHdItb,"['classic soul', 'disco', 'funk', 'p funk', 'post-disco', 'quiet storm', 'soul']",[]
"Jeux d'enfants, Op. 22: No. 3, La poupée",39bzKYAYfHRtK32nEnQilM,"['classical', 'french opera', 'french romanticism', 'late romantic era']",['Classical Music']
Dominicana,45IOnEpVUdxWUZFqpZ7Xvz,"['latin hip hop', 'rap boricua', 'reggaeton', 'trap latino', 'urbano latino']","['Hip hop Music', 'Reggae Music']"
Taking Over Me,5j7gLuOsBOyqooruGxX4nx,['alternative metal'],[]
Sin Ti,0E7Ue4jKLBSNnHfpb5qLS0,['mexican hip hop'],['Hip hop Music']
Battle-axe,2ouqll9zsD2cjcGUfgtInW,"['alternative metal', 'nu metal', 'rap metal', 'rock', 'sacramento indie']",['Rock Music']
